,mortality_rate,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Id,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,O3,PM10,PM25,NO2,T2M
17903,1.1520000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17904.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.636,22.273000000000003,16.857,27.566,273.39
17904,1.258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17905.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.132,23.449,19.271,33.516,272.164
17905,1.329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17906.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.29,28.896,23.38,33.971,274.091
17906,1.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17907.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.379,10.462,7.1579999999999995,14.415,280.97900000000004
17907,1.2409999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17908.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.818999999999996,4.811,2.7119999999999997,6.497999999999999,279.059
17908,1.1340000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17909.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.31,6.525,3.472,5.309,279.182
17909,1.1520000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17910.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.685,7.63,4.01,3.35,280.616
17910,1.825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17911.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.06100000000001,10.056000000000001,4.382,3.99,279.502
17911,1.436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17912.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.956,10.364,4.281000000000001,9.138,277.32
17912,1.2229999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17913.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.039,6.143,3.807,12.190999999999999,280.022
17913,1.1520000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17914.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.595,8.935,4.672,8.012,281.483
17914,1.382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17915.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.48,5.0569999999999995,3.0,7.086,277.096
17915,1.276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17916.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.845,6.14,3.4589999999999996,6.888999999999999,276.849
17916,1.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17917.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.820999999999998,11.956,9.787,21.169,275.13599999999997
17917,1.258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17918.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.66,17.273,14.64,25.093000000000004,273.408
17918,1.347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17919.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.336,23.362,19.608,24.276,272.767
17919,1.5419999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17920.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.874000000000002,37.621,32.291,25.308000000000003,272.38599999999997
17920,0.9390000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17921.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.724,25.651999999999997,21.85,16.956,272.262
17921,1.205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17922.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.82,15.661,10.943,21.965,270.724
17922,1.311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17923.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.825,20.578000000000003,16.403,29.648000000000003,269.175
17923,1.187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17924.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.253,16.77,14.195,19.491,271.328
17924,1.329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17925.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.638000000000005,13.543,6.9479999999999995,14.363,274.154
17925,1.524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17926.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.146,16.908,12.192,27.866,274.937
17926,1.577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17927.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.129,23.747,18.438,34.143,273.497
17927,1.258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17928.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.547,17.831,13.764000000000001,21.426,269.754
17928,1.436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17929.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.706999999999997,19.403,16.324,21.491,271.606
17929,1.028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17930.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.59,23.676,20.698,29.291999999999998,272.557
17930,1.4180000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17931.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.424,30.87,25.373,30.878,268.95599999999996
17931,1.5419999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17932.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.329,28.33,23.099,20.853,275.809
17932,1.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17933.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.203,12.672,8.591000000000001,13.18,277.683
17933,1.276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17934.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.531000000000006,11.870999999999999,7.281000000000001,10.307,278.214
17934,1.4709999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17935.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.015,10.289000000000001,5.321000000000001,6.263999999999999,279.543
17935,1.347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17936.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.115,10.115,5.457999999999999,7.356,279.743
17936,1.489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17937.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.911,7.54,4.667,6.6,281.55400000000003
17937,1.2409999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17938.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.22800000000001,6.183,3.0380000000000003,3.627,278.519
17938,1.365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17939.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.876999999999995,6.94,3.515,7.438,274.605
17939,1.5419999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17940.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.081,9.122,4.529,9.156,277.525
17940,1.6480000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17941.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.716,10.728,4.694,6.371,280.869
17941,1.577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17942.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.824,9.715,5.47,5.291,282.024
17942,1.506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17943.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.328,9.895,6.3,4.864,284.214
17943,1.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17944.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.93,9.783999999999999,5.334,7.8420000000000005,281.617
17944,1.187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17945.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.152,10.863,7.197,10.425999999999998,278.244
17945,1.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17946.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.605,12.456,8.9,10.84,279.008
17946,1.4180000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17947.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.927,8.084,5.212000000000001,6.172000000000001,281.673
17947,1.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17948.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.071000000000005,12.683,8.52,10.254000000000001,283.055
17948,1.294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17949.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.885999999999996,17.423,13.402000000000001,16.627,281.67900000000003
17949,1.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17950.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.126,23.569000000000003,17.434,16.241,280.97
17950,1.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17951.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.46,29.978,24.294,24.566,280.378
17951,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17952.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.775,21.293000000000003,17.203,17.255,280.952
17952,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17953.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.528,6.546,3.572,8.299,277.709
17953,1.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17954.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.605,8.607999999999999,4.407,8.382,277.76
17954,1.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17955.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.989,12.642999999999999,8.264,14.559000000000001,277.663
17955,1.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17956.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.01899999999999,6.473,3.71,5.976,279.335
17956,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17957.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.483999999999995,11.312999999999999,5.63,6.499,279.56
17957,1.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17958.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.219,12.118,6.172000000000001,6.159,281.911
17958,1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17959.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.853,10.743,6.8660000000000005,6.4270000000000005,284.082
17959,1.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17960.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.684,14.245,10.105,11.175999999999998,282.058
17960,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17961.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.644000000000002,19.921,15.039000000000001,16.730999999999998,281.38
17961,1.1340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17962.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.375,28.078000000000003,22.502,22.489,281.216
17962,1.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17963.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.729,40.242,34.308,26.682,280.689
17963,1.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17964.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.359,47.976000000000006,41.218999999999994,22.701999999999998,280.143
17964,1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17965.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.757,26.576999999999998,20.319000000000003,10.037,281.284
17965,1.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17966.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.528,9.557,6.642,9.091000000000001,281.068
17966,1.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17967.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.129,7.709,6.192,13.054,278.467
17967,1.4180000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17968.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.656000000000006,6.822,4.225,8.099,278.925
17968,1.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17969.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.41,10.232000000000001,6.5729999999999995,7.07,281.65
17969,0.9390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17970.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.871,16.461,11.924000000000001,14.579,280.645
17970,0.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17971.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.275999999999996,39.247,34.619,24.588,282.91700000000003
17971,1.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17972.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.892,41.647,37.933,24.273000000000003,283.58
17972,1.2229999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17973.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.778000000000002,44.845,38.824,25.201999999999998,283.991
17973,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17974.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.812,30.198,27.636999999999997,19.246,282.621
17974,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17975.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.413000000000004,20.1,14.96,22.17,282.577
17975,1.1520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.857,25.872,20.655,23.846999999999998,282.774
17976,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17977.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.985,35.864000000000004,30.541999999999998,24.439,284.45599999999996
17977,1.1520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17978.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.095,32.842,27.418000000000003,13.844000000000001,283.736
17978,1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17979.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.115,25.186,19.572,9.231,282.022
17979,1.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.45399999999999,16.673,11.135,12.11,280.846
17980,1.382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17981.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.451,15.280999999999999,10.315,14.235999999999999,279.356
17981,1.2409999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17982.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.372,15.062000000000001,11.069,10.280999999999999,280.41
17982,1.382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17983.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.077,11.341,8.832,8.578,280.097
17983,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17984.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.40899999999999,8.434,6.132999999999999,10.532,276.813
17984,1.099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17985.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.097,14.628,9.972000000000001,12.630999999999998,278.22
17985,0.992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.376999999999995,14.02,10.714,12.825999999999999,278.238
17986,1.347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17987.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.336000000000006,13.277999999999999,10.466,13.798,281.047
17987,1.436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17988.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.32899999999999,9.453,6.683,5.126,281.991
17988,0.9390000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17989.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.243,4.438,3.247,4.426,281.176
17989,1.329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.393,4.667,2.62,4.125,279.788
17990,1.2409999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17991.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.321999999999996,6.1610000000000005,4.184,8.86,279.26
17991,1.4180000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17992.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.266999999999996,7.9510000000000005,6.466,11.892000000000001,279.358
17992,1.294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17993.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.7,14.168,11.282,17.024,278.687
17993,1.382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17994.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.345,12.304,8.817,12.82,278.551
17994,1.187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.417,8.318999999999999,5.303999999999999,9.777999999999999,277.70599999999996
